account_id,relationship_id,product,sub_type,monthly_volume,unit_price,monthly_card_spend,monthly_revenue,ecr_offset_pct
PM01085,R471,Payments,Lockbox,340,0.65,0.0,221.0,0.09
PM01086,R261,Payments,Lockbox,205,0.65,0.0,133.25,0.08
PM01087,R169,Payments,ACH Origination,6055,0.12,0.0,726.6,0.07
PM01088,R280,Payments,Remote Deposit Capture,45,0.2,0.0,9.0,0.02
PM01089,R003,Payments,ACH Origination,18829,0.12,0.0,2259.48,0.38
PM01090,R101,Payments,Lockbox,2022,0.65,0.0,1314.3,0.23
PM01091,R321,Payments,Remote Deposit Capture,116,0.2,0.0,23.2,0.15
PM01092,R209,Payments,Commercial Card,0,0.0,96300.0,1203.75,0.0
PM01093,R307,Payments,ACH Origination,2056,0.12,0.0,246.72,0.08
PM01094,R112,Payments,Remote Deposit Capture,146,0.2,0.0,29.2,0.05
PM01095,R237,Payments,Positive Pay,332,0.08,0.0,26.56,0.3
PM01096,R376,Payments,Wire Transfer,39,18.0,0.0,702.0,0.3
PM01097,R427,Payments,RTP / Instant,61,0.45,0.0,27.45,0.06
PM01098,R006,Payments,Account Reconciliation,5306,0.05,0.0,265.3,0.1
PM01099,R024,Payments,Positive Pay,322,0.08,0.0,25.76,0.37
PM01100,R004,Payments,Lockbox,5708,0.65,0.0,3710.2,0.24
PM01101,R199,Payments,RTP / Instant,164,0.45,0.0,73.8,0.08
PM01102,R322,Payments,Account Reconciliation,1300,0.05,0.0,65.0,0.29
PM01103,R217,Payments,RTP / Instant,48,0.45,0.0,21.6,0.38
PM01104,R182,Payments,Positive Pay,864,0.08,0.0,69.12,0.15
PM01105,R002,Payments,ACH Origination,10531,0.12,0.0,1263.72,0.34
PM01106,R101,Payments,Wire Transfer,33,18.0,0.0,594.0,0.38
PM01107,R316,Payments,Account Reconciliation,624,0.05,0.0,31.2,0.16
PM01108,R185,Payments,Account Reconciliation,414,0.05,0.0,20.7,0.42
PM01109,R139,Payments,Remote Deposit Capture,122,0.2,0.0,24.4,0.18
PM01110,R416,Payments,ACH Origination,1312,0.12,0.0,157.44,0.05
PM01111,R085,Payments,Positive Pay,216,0.08,0.0,17.28,0.34
PM01112,R095,Payments,Wire Transfer,70,18.0,0.0,1260.0,0.08
PM01113,R457,Payments,Commercial Card,0,0.0,818800.0,10235.0,0.0
PM01114,R209,Payments,Wire Transfer,6,18.0,0.0,108.0,0.29
PM01115,R017,Payments,ACH Origination,4086,0.12,0.0,490.32,0.23
PM01116,R139,Payments,Account Reconciliation,1050,0.05,0.0,52.5,0.04
PM01117,R006,Payments,Wire Transfer,79,18.0,0.0,1422.0,0.36
PM01118,R003,Payments,Account Reconciliation,3730,0.05,0.0,186.5,0.01
PM01119,R052,Payments,Commercial Card,0,0.0,198500.0,2481.25,0.0
PM01120,R369,Payments,Positive Pay,2580,0.08,0.0,206.4,0.28
PM01121,R267,Payments,Wire Transfer,59,18.0,0.0,1062.0,0.35
PM01122,R382,Payments,RTP / Instant,104,0.45,0.0,46.8,0.21
PM01123,R301,Payments,Wire Transfer,19,18.0,0.0,342.0,0.2
PM01124,R001,Payments,Lockbox,1171,0.65,0.0,761.15,0.42
PM01125,R292,Payments,Wire Transfer,16,18.0,0.0,288.0,0.14
PM01126,R002,Payments,Wire Transfer,141,18.0,0.0,2538.0,0.25
PM01127,R209,Payments,RTP / Instant,99,0.45,0.0,44.55,0.29
PM01128,R005,Payments,ACH Origination,5740,0.12,0.0,688.8,0.42
PM01129,R288,Payments,Remote Deposit Capture,59,0.2,0.0,11.8,0.34
PM01130,R003,Payments,Account Reconciliation,12139,0.05,0.0,606.95,0.05
PM01131,R002,Payments,RTP / Instant,383,0.45,0.0,172.35,0.34
PM01132,R249,Payments,Wire Transfer,39,18.0,0.0,702.0,0.28
PM01133,R391,Payments,Account Reconciliation,478,0.05,0.0,23.9,0.35
PM01134,R382,Payments,ACH Origination,4729,0.12,0.0,567.48,0.04
PM01135,R166,Payments,Account Reconciliation,1305,0.05,0.0,65.25,0.41
PM01136,R149,Payments,Wire Transfer,29,18.0,0.0,522.0,0.36
PM01137,R438,Payments,ACH Origination,539,0.12,0.0,64.68,0.38
PM01138,R004,Payments,Remote Deposit Capture,797,0.2,0.0,159.4,0.4
PM01139,R349,Payments,Positive Pay,533,0.08,0.0,42.64,0.04
PM01140,R437,Payments,RTP / Instant,249,0.45,0.0,112.05,0.36
PM01141,R004,Payments,ACH Origination,12700,0.12,0.0,1524.0,0.32
PM01142,R408,Payments,Commercial Card,0,0.0,528100.0,6601.25,0.0
PM01143,R358,Payments,Positive Pay,1808,0.08,0.0,144.64,0.17
PM01144,R005,Payments,ACH Origination,37143,0.12,0.0,4457.16,0.12
PM01145,R448,Payments,Commercial Card,0,0.0,520900.0,6511.25,0.0
PM01146,R008,Payments,Positive Pay,2916,0.08,0.0,233.28,0.13
PM01147,R427,Payments,Account Reconciliation,51,0.05,0.0,2.55,0.41
PM01148,R092,Payments,Commercial Card,0,0.0,122300.0,1528.75,0.0
PM01149,R104,Payments,Positive Pay,184,0.08,0.0,14.72,0.16
PM01150,R397,Payments,ACH Origination,4238,0.12,0.0,508.56,0.01
PM01151,R204,Payments,Wire Transfer,32,18.0,0.0,576.0,0.07
PM01152,R190,Payments,RTP / Instant,483,0.45,0.0,217.35,0.13
PM01153,R162,Payments,Remote Deposit Capture,295,0.2,0.0,59.0,0.07
PM01154,R435,Payments,RTP / Instant,74,0.45,0.0,33.3,0.25
PM01155,R306,Payments,Positive Pay,648,0.08,0.0,51.84,0.32
PM01156,R008,Payments,Remote Deposit Capture,1337,0.2,0.0,267.4,0.4
PM01157,R010,Payments,ACH Origination,4124,0.12,0.0,494.88,0.29
PM01158,R183,Payments,Commercial Card,0,0.0,844700.0,10558.75,0.0
PM01159,R297,Payments,Remote Deposit Capture,90,0.2,0.0,18.0,0.11
PM01160,R161,Payments,Account Reconciliation,1461,0.05,0.0,73.05,0.39
PM01161,R456,Payments,Positive Pay,711,0.08,0.0,56.88,0.14
PM01162,R431,Payments,Lockbox,239,0.65,0.0,155.35,0.32
PM01163,R105,Payments,Wire Transfer,36,18.0,0.0,648.0,0.34
PM01164,R420,Payments,Positive Pay,743,0.08,0.0,59.44,0.02
PM01165,R338,Payments,Remote Deposit Capture,305,0.2,0.0,61.0,0.29
PM01166,R006,Payments,Positive Pay,3523,0.08,0.0,281.84,0.42
PM01167,R056,Payments,Commercial Card,0,0.0,361300.0,4516.25,0.0
PM01168,R006,Payments,RTP / Instant,2690,0.45,0.0,1210.5,0.21
PM01169,R444,Payments,Commercial Card,0,0.0,45800.0,572.5,0.0
PM01170,R247,Payments,Lockbox,485,0.65,0.0,315.25,0.07
PM01171,R259,Payments,RTP / Instant,108,0.45,0.0,48.6,0.1
PM01172,R002,Payments,Wire Transfer,110,18.0,0.0,1980.0,0.4
PM01173,R006,Payments,Commercial Card,0,0.0,326200.0,4077.5,0.0
PM01174,R204,Payments,ACH Origination,1123,0.12,0.0,134.76,0.07
PM01175,R187,Payments,Remote Deposit Capture,31,0.2,0.0,6.2,0.18
PM01176,R162,Payments,Remote Deposit Capture,170,0.2,0.0,34.0,0.2
PM01177,R421,Payments,Remote Deposit Capture,175,0.2,0.0,35.0,0.15
PM01178,R005,Payments,Remote Deposit Capture,759,0.2,0.0,151.8,0.01
PM01179,R021,Payments,Account Reconciliation,1204,0.05,0.0,60.2,0.17
PM01180,R129,Payments,Account Reconciliation,225,0.05,0.0,11.25,0.4
PM01181,R087,Payments,Lockbox,1615,0.65,0.0,1049.75,0.12
PM01182,R178,Payments,Wire Transfer,19,18.0,0.0,342.0,0.16
PM01183,R164,Payments,ACH Origination,5367,0.12,0.0,644.04,0.32
PM01184,R252,Payments,ACH Origination,837,0.12,0.0,100.44,0.07
PM01185,R006,Payments,Commercial Card,0,0.0,437200.0,5465.0,0.0
PM01186,R002,Payments,Wire Transfer,233,18.0,0.0,4194.0,0.25
PM01187,R341,Payments,Wire Transfer,11,18.0,0.0,198.0,0.24
PM01188,R004,Payments,Account Reconciliation,1682,0.05,0.0,84.1,0.06
PM01189,R009,Payments,Wire Transfer,117,18.0,0.0,2106.0,0.03
PM01190,R078,Payments,Wire Transfer,228,18.0,0.0,4104.0,0.38
PM01191,R420,Payments,Lockbox,230,0.65,0.0,149.5,0.1
PM01192,R358,Payments,Wire Transfer,18,18.0,0.0,324.0,0.2
PM01193,R045,Payments,ACH Origination,1999,0.12,0.0,239.88,0.23
PM01194,R484,Payments,Commercial Card,0,0.0,2959700.0,36996.25,0.0
PM01195,R004,Payments,Positive Pay,8612,0.08,0.0,688.96,0.32
PM01196,R095,Payments,Lockbox,985,0.65,0.0,640.25,0.24
PM01197,R007,Payments,Wire Transfer,39,18.0,0.0,702.0,0.41
PM01198,R291,Payments,Commercial Card,0,0.0,343100.0,4288.75,0.0
PM01199,R014,Payments,Positive Pay,544,0.08,0.0,43.52,0.08
PM01200,R137,Payments,Positive Pay,248,0.08,0.0,19.84,0.12
PM01201,R005,Payments,Remote Deposit Capture,1256,0.2,0.0,251.2,0.14
PM01202,R004,Payments,Positive Pay,2393,0.08,0.0,191.44,0.42
PM01203,R011,Payments,Remote Deposit Capture,39,0.2,0.0,7.8,0.26
PM01204,R316,Payments,Account Reconciliation,816,0.05,0.0,40.8,0.12
PM01205,R161,Payments,ACH Origination,1257,0.12,0.0,150.84,0.1
PM01206,R246,Payments,Wire Transfer,16,18.0,0.0,288.0,0.23
PM01207,R006,Payments,Commercial Card,0,0.0,217300.0,2716.25,0.0
PM01208,R166,Payments,Wire Transfer,8,18.0,0.0,144.0,0.04
PM01209,R004,Payments,Commercial Card,0,0.0,780900.0,9761.25,0.0
PM01210,R476,Payments,Lockbox,314,0.65,0.0,204.1,0.3
PM01211,R118,Payments,RTP / Instant,134,0.45,0.0,60.3,0.03
PM01212,R340,Payments,Positive Pay,530,0.08,0.0,42.4,0.23
PM01213,R465,Payments,RTP / Instant,34,0.45,0.0,15.3,0.26
PM01214,R344,Payments,Lockbox,587,0.65,0.0,381.55,0.29
PM01215,R306,Payments,Account Reconciliation,154,0.05,0.0,7.7,0.0
PM01216,R275,Payments,Positive Pay,489,0.08,0.0,39.12,0.36
PM01217,R262,Payments,Remote Deposit Capture,224,0.2,0.0,44.8,0.24
PM01218,R349,Payments,Lockbox,79,0.65,0.0,51.35,0.19
PM01219,R003,Payments,Account Reconciliation,2928,0.05,0.0,146.4,0.2
PM01220,R005,Payments,Positive Pay,3214,0.08,0.0,257.12,0.2
PM01221,R328,Payments,Account Reconciliation,506,0.05,0.0,25.3,0.38
PM01222,R127,Payments,Remote Deposit Capture,853,0.2,0.0,170.6,0.31
PM01223,R004,Payments,Remote Deposit Capture,662,0.2,0.0,132.4,0.13
PM01224,R450,Payments,ACH Origination,1016,0.12,0.0,121.92,0.01
PM01225,R177,Payments,Wire Transfer,29,18.0,0.0,522.0,0.17
PM01226,R046,Payments,Remote Deposit Capture,411,0.2,0.0,82.2,0.09
PM01227,R023,Payments,Account Reconciliation,294,0.05,0.0,14.7,0.27
PM01228,R495,Payments,Positive Pay,996,0.08,0.0,79.68,0.29
PM01229,R003,Payments,Commercial Card,0,0.0,572800.0,7160.0,0.0
PM01230,R421,Payments,ACH Origination,1432,0.12,0.0,171.84,0.39
PM01231,R210,Payments,Positive Pay,344,0.08,0.0,27.52,0.44
PM01232,R002,Payments,ACH Origination,41087,0.12,0.0,4930.44,0.21
PM01233,R001,Payments,Commercial Card,0,0.0,560500.0,7006.25,0.0
PM01234,R205,Payments,Positive Pay,685,0.08,0.0,54.8,0.04
PM01235,R034,Payments,Commercial Card,0,0.0,991000.0,12387.5,0.0
PM01236,R241,Payments,Commercial Card,0,0.0,835500.0,10443.75,0.0
PM01237,R431,Payments,Remote Deposit Capture,681,0.2,0.0,136.2,0.28
PM01238,R002,Payments,Positive Pay,6785,0.08,0.0,542.8,0.29
PM01239,R191,Payments,Account Reconciliation,487,0.05,0.0,24.35,0.16
PM01240,R410,Payments,Lockbox,293,0.65,0.0,190.45,0.04
PM01241,R170,Payments,Commercial Card,0,0.0,34400.0,430.0,0.0
PM01242,R198,Payments,RTP / Instant,165,0.45,0.0,74.25,0.15
PM01243,R089,Payments,Lockbox,168,0.65,0.0,109.2,0.07
PM01244,R356,Payments,Positive Pay,1136,0.08,0.0,90.88,0.41
PM01245,R190,Payments,Remote Deposit Capture,1364,0.2,0.0,272.8,0.22
PM01246,R278,Payments,Remote Deposit Capture,129,0.2,0.0,25.8,0.32
PM01247,R479,Payments,RTP / Instant,114,0.45,0.0,51.3,0.14
PM01248,R287,Payments,Lockbox,177,0.65,0.0,115.05,0.07
PM01249,R482,Payments,ACH Origination,1392,0.12,0.0,167.04,0.02
PM01250,R106,Payments,Commercial Card,0,0.0,221100.0,2763.75,0.0
PM01251,R151,Payments,ACH Origination,1726,0.12,0.0,207.12,0.02
PM01252,R002,Payments,ACH Origination,5595,0.12,0.0,671.4,0.45
PM01253,R491,Payments,Commercial Card,0,0.0,133200.0,1665.0,0.0
PM01254,R085,Payments,Lockbox,223,0.65,0.0,144.95,0.06
PM01255,R071,Payments,Wire Transfer,14,18.0,0.0,252.0,0.37
PM01256,R195,Payments,Account Reconciliation,313,0.05,0.0,15.65,0.36
PM01257,R210,Payments,Account Reconciliation,997,0.05,0.0,49.85,0.45
PM01258,R280,Payments,Account Reconciliation,493,0.05,0.0,24.65,0.11
PM01259,R008,Payments,Account Reconciliation,3095,0.05,0.0,154.75,0.02
PM01260,R257,Payments,Positive Pay,730,0.08,0.0,58.4,0.33
PM01261,R328,Payments,Remote Deposit Capture,373,0.2,0.0,74.6,0.36
PM01262,R131,Payments,Positive Pay,798,0.08,0.0,63.84,0.16
PM01263,R409,Payments,Commercial Card,0,0.0,46600.0,582.5,0.0
PM01264,R374,Payments,Wire Transfer,77,18.0,0.0,1386.0,0.35
PM01265,R254,Payments,Positive Pay,619,0.08,0.0,49.52,0.18
PM01266,R474,Payments,RTP / Instant,2626,0.45,0.0,1181.7,0.32
PM01267,R009,Payments,Account Reconciliation,12939,0.05,0.0,646.95,0.0
PM01268,R493,Payments,Commercial Card,0,0.0,74100.0,926.25,0.0
PM01269,R409,Payments,Commercial Card,0,0.0,449300.0,5616.25,0.0
PM01270,R004,Payments,Account Reconciliation,3541,0.05,0.0,177.05,0.14
PM01271,R311,Payments,Commercial Card,0,0.0,463400.0,5792.5,0.0
PM01272,R350,Payments,ACH Origination,1616,0.12,0.0,193.92,0.32
PM01273,R023,Payments,Wire Transfer,38,18.0,0.0,684.0,0.37
PM01274,R013,Payments,Remote Deposit Capture,35,0.2,0.0,7.0,0.08
PM01275,R159,Payments,Commercial Card,0,0.0,173600.0,2170.0,0.0
PM01276,R251,Payments,Remote Deposit Capture,106,0.2,0.0,21.2,0.27
PM01277,R345,Payments,ACH Origination,925,0.12,0.0,111.0,0.07
PM01278,R405,Payments,Wire Transfer,5,18.0,0.0,90.0,0.16
PM01279,R004,Payments,Commercial Card,0,0.0,1567200.0,19590.0,0.0
PM01280,R311,Payments,ACH Origination,679,0.12,0.0,81.48,0.25
PM01281,R118,Payments,ACH Origination,920,0.12,0.0,110.4,0.41
PM01282,R281,Payments,RTP / Instant,205,0.45,0.0,92.25,0.21
PM01283,R245,Payments,Commercial Card,0,0.0,554600.0,6932.5,0.0
PM01284,R021,Payments,Remote Deposit Capture,81,0.2,0.0,16.2,0.32
PM01285,R406,Payments,Remote Deposit Capture,59,0.2,0.0,11.8,0.45
PM01286,R008,Payments,Lockbox,941,0.65,0.0,611.65,0.28
PM01287,R005,Payments,Commercial Card,0,0.0,799700.0,9996.25,0.0
PM01288,R320,Payments,RTP / Instant,824,0.45,0.0,370.8,0.0
PM01289,R075,Payments,Commercial Card,0,0.0,111400.0,1392.5,0.0
PM01290,R409,Payments,Remote Deposit Capture,144,0.2,0.0,28.8,0.06
PM01291,R021,Payments,Commercial Card,0,0.0,705300.0,8816.25,0.0
PM01292,R006,Payments,Wire Transfer,189,18.0,0.0,3402.0,0.2
PM01293,R214,Payments,RTP / Instant,210,0.45,0.0,94.5,0.28
PM01294,R008,Payments,Remote Deposit Capture,1132,0.2,0.0,226.4,0.03
PM01295,R305,Payments,Account Reconciliation,379,0.05,0.0,18.95,0.37
PM01296,R332,Payments,Account Reconciliation,160,0.05,0.0,8.0,0.05
PM01297,R226,Payments,ACH Origination,3341,0.12,0.0,400.92,0.31
PM01298,R393,Payments,Lockbox,77,0.65,0.0,50.05,0.31
PM01299,R399,Payments,Positive Pay,1608,0.08,0.0,128.64,0.26
PM01300,R387,Payments,Account Reconciliation,453,0.05,0.0,22.65,0.08
PM01301,R002,Payments,ACH Origination,27310,0.12,0.0,3277.2,0.28
PM01302,R008,Payments,Account Reconciliation,5732,0.05,0.0,286.6,0.42
PM01303,R172,Payments,Positive Pay,3612,0.08,0.0,288.96,0.36
PM01304,R308,Payments,Positive Pay,439,0.08,0.0,35.12,0.06
PM01305,R010,Payments,Account Reconciliation,13947,0.05,0.0,697.35,0.15
PM01306,R002,Payments,Account Reconciliation,5871,0.05,0.0,293.55,0.36
PM01307,R110,Payments,Commercial Card,0,0.0,517400.0,6467.5,0.0
PM01308,R075,Payments,Positive Pay,443,0.08,0.0,35.44,0.32
PM01309,R003,Payments,Remote Deposit Capture,1717,0.2,0.0,343.4,0.41
PM01310,R043,Payments,Account Reconciliation,712,0.05,0.0,35.6,0.13
PM01311,R003,Payments,RTP / Instant,412,0.45,0.0,185.4,0.04
PM01312,R441,Payments,Account Reconciliation,349,0.05,0.0,17.45,0.21
PM01313,R068,Payments,Positive Pay,111,0.08,0.0,8.88,0.14
PM01314,R001,Payments,Remote Deposit Capture,1296,0.2,0.0,259.2,0.23
PM01315,R142,Payments,RTP / Instant,189,0.45,0.0,85.05,0.14
PM01316,R088,Payments,Account Reconciliation,273,0.05,0.0,13.65,0.23
PM01317,R004,Payments,RTP / Instant,2256,0.45,0.0,1015.2,0.07
PM01318,R220,Payments,Remote Deposit Capture,220,0.2,0.0,44.0,0.08
PM01319,R015,Payments,Wire Transfer,8,18.0,0.0,144.0,0.17
PM01320,R002,Payments,Wire Transfer,141,18.0,0.0,2538.0,0.04
PM01321,R441,Payments,Remote Deposit Capture,84,0.2,0.0,16.8,0.44
PM01322,R368,Payments,RTP / Instant,290,0.45,0.0,130.5,0.15
PM01323,R097,Payments,Positive Pay,1210,0.08,0.0,96.8,0.09
PM01324,R008,Payments,Lockbox,2576,0.65,0.0,1674.4,0.32
PM01325,R152,Payments,Account Reconciliation,199,0.05,0.0,9.95,0.19
PM01326,R248,Payments,Wire Transfer,57,18.0,0.0,1026.0,0.43
PM01327,R385,Payments,RTP / Instant,214,0.45,0.0,96.3,0.02
PM01328,R476,Payments,Remote Deposit Capture,86,0.2,0.0,17.2,0.22
PM01329,R453,Payments,Remote Deposit Capture,355,0.2,0.0,71.0,0.11
PM01330,R006,Payments,Wire Transfer,812,18.0,0.0,14616.0,0.32
PM01331,R242,Payments,Lockbox,693,0.65,0.0,450.45,0.25
PM01332,R347,Payments,Lockbox,242,0.65,0.0,157.3,0.11
PM01333,R490,Payments,Positive Pay,1851,0.08,0.0,148.08,0.24
PM01334,R106,Payments,Positive Pay,1107,0.08,0.0,88.56,0.35
PM01335,R016,Payments,ACH Origination,4749,0.12,0.0,569.88,0.44
PM01336,R377,Payments,Account Reconciliation,121,0.05,0.0,6.05,0.1
PM01337,R442,Payments,Wire Transfer,59,18.0,0.0,1062.0,0.02
PM01338,R003,Payments,RTP / Instant,439,0.45,0.0,197.55,0.25
PM01339,R278,Payments,Account Reconciliation,2299,0.05,0.0,114.95,0.14
PM01340,R394,Payments,Remote Deposit Capture,618,0.2,0.0,123.6,0.34
PM01341,R174,Payments,Remote Deposit Capture,1335,0.2,0.0,267.0,0.35
PM01342,R001,Payments,RTP / Instant,1845,0.45,0.0,830.25,0.09
PM01343,R378,Payments,Commercial Card,0,0.0,235400.0,2942.5,0.0
PM01344,R377,Payments,Wire Transfer,35,18.0,0.0,630.0,0.01
PM01345,R050,Payments,Lockbox,464,0.65,0.0,301.6,0.33
PM01346,R459,Payments,RTP / Instant,183,0.45,0.0,82.35,0.25
PM01347,R324,Payments,Wire Transfer,5,18.0,0.0,90.0,0.44
PM01348,R361,Payments,Remote Deposit Capture,111,0.2,0.0,22.2,0.15
PM01349,R229,Payments,Remote Deposit Capture,111,0.2,0.0,22.2,0.3
PM01350,R039,Payments,Wire Transfer,134,18.0,0.0,2412.0,0.26
PM01351,R382,Payments,RTP / Instant,121,0.45,0.0,54.45,0.25
PM01352,R160,Payments,ACH Origination,3390,0.12,0.0,406.8,0.19
PM01353,R003,Payments,Account Reconciliation,2165,0.05,0.0,108.25,0.17
PM01354,R411,Payments,RTP / Instant,136,0.45,0.0,61.2,0.1
PM01355,R267,Payments,Positive Pay,296,0.08,0.0,23.68,0.31
PM01356,R138,Payments,Positive Pay,1200,0.08,0.0,96.0,0.32
PM01357,R052,Payments,Wire Transfer,18,18.0,0.0,324.0,0.3
PM01358,R134,Payments,RTP / Instant,120,0.45,0.0,54.0,0.44
PM01359,R004,Payments,ACH Origination,7794,0.12,0.0,935.28,0.15
PM01360,R082,Payments,Wire Transfer,24,18.0,0.0,432.0,0.07
PM01361,R217,Payments,Account Reconciliation,875,0.05,0.0,43.75,0.03
PM01362,R179,Payments,RTP / Instant,798,0.45,0.0,359.1,0.06
PM01363,R371,Payments,Lockbox,103,0.65,0.0,66.95,0.12
PM01364,R391,Payments,Commercial Card,0,0.0,2040300.0,25503.75,0.0
PM01365,R228,Payments,Remote Deposit Capture,96,0.2,0.0,19.2,0.42
PM01366,R006,Payments,Lockbox,2676,0.65,0.0,1739.4,0.15
PM01367,R311,Payments,Account Reconciliation,127,0.05,0.0,6.35,0.42
PM01368,R019,Payments,Positive Pay,1973,0.08,0.0,157.84,0.17
PM01369,R140,Payments,ACH Origination,10499,0.12,0.0,1259.88,0.24
PM01370,R357,Payments,Remote Deposit Capture,91,0.2,0.0,18.2,0.27
PM01371,R003,Payments,RTP / Instant,525,0.45,0.0,236.25,0.18
PM01372,R013,Payments,Commercial Card,0,0.0,71800.0,897.5,0.0
PM01373,R148,Payments,Account Reconciliation,541,0.05,0.0,27.05,0.3
PM01374,R030,Payments,Account Reconciliation,149,0.05,0.0,7.45,0.41
PM01375,R025,Payments,Positive Pay,598,0.08,0.0,47.84,0.34
PM01376,R343,Payments,RTP / Instant,67,0.45,0.0,30.15,0.2
PM01377,R468,Payments,Commercial Card,0,0.0,55100.0,688.75,0.0
PM01378,R027,Payments,Positive Pay,591,0.08,0.0,47.28,0.28
PM01379,R465,Payments,Commercial Card,0,0.0,134000.0,1675.0,0.0
PM01380,R053,Payments,RTP / Instant,189,0.45,0.0,85.05,0.4
PM01381,R081,Payments,Commercial Card,0,0.0,396900.0,4961.25,0.0
PM01382,R090,Payments,Lockbox,594,0.65,0.0,386.1,0.2
PM01383,R025,Payments,Remote Deposit Capture,145,0.2,0.0,29.0,0.3
PM01384,R317,Payments,ACH Origination,992,0.12,0.0,119.04,0.2
PM01385,R004,Payments,Commercial Card,0,0.0,1277200.0,15965.0,0.0
PM01386,R329,Payments,Positive Pay,2618,0.08,0.0,209.44,0.23
PM01387,R325,Payments,Positive Pay,1689,0.08,0.0,135.12,0.42
PM01388,R459,Payments,Positive Pay,909,0.08,0.0,72.72,0.23
PM01389,R003,Payments,Wire Transfer,96,18.0,0.0,1728.0,0.45
PM01390,R159,Payments,Positive Pay,239,0.08,0.0,19.12,0.37
PM01391,R432,Payments,Lockbox,163,0.65,0.0,105.95,0.22
PM01392,R382,Payments,Wire Transfer,102,18.0,0.0,1836.0,0.15
PM01393,R375,Payments,Remote Deposit Capture,542,0.2,0.0,108.4,0.29
PM01394,R122,Payments,Wire Transfer,6,18.0,0.0,108.0,0.43
PM01395,R319,Payments,Lockbox,1168,0.65,0.0,759.2,0.19
PM01396,R411,Payments,RTP / Instant,55,0.45,0.0,24.75,0.1
PM01397,R295,Payments,Lockbox,329,0.65,0.0,213.85,0.06
PM01398,R128,Payments,Positive Pay,544,0.08,0.0,43.52,0.23
PM01399,R129,Payments,Commercial Card,0,0.0,187900.0,2348.75,0.0
PM01400,R009,Payments,RTP / Instant,1288,0.45,0.0,579.6,0.23
PM01401,R153,Payments,RTP / Instant,106,0.45,0.0,47.7,0.22
PM01402,R054,Payments,Commercial Card,0,0.0,409200.0,5115.0,0.0
PM01403,R074,Payments,Commercial Card,0,0.0,88600.0,1107.5,0.0
PM01404,R056,Payments,Positive Pay,2518,0.08,0.0,201.44,0.21
PM01405,R318,Payments,Positive Pay,897,0.08,0.0,71.76,0.19
PM01406,R483,Payments,ACH Origination,1268,0.12,0.0,152.16,0.24
PM01407,R371,Payments,Positive Pay,694,0.08,0.0,55.52,0.2
PM01408,R235,Payments,Wire Transfer,16,18.0,0.0,288.0,0.29
PM01409,R094,Payments,ACH Origination,2091,0.12,0.0,250.92,0.32
PM01410,R383,Payments,Positive Pay,275,0.08,0.0,22.0,0.18
PM01411,R489,Payments,Positive Pay,103,0.08,0.0,8.24,0.33
PM01412,R106,Payments,Positive Pay,1402,0.08,0.0,112.16,0.41
PM01413,R294,Payments,Commercial Card,0,0.0,471800.0,5897.5,0.0
PM01414,R171,Payments,RTP / Instant,181,0.45,0.0,81.45,0.35
PM01415,R397,Payments,RTP / Instant,225,0.45,0.0,101.25,0.33
PM01416,R205,Payments,Wire Transfer,14,18.0,0.0,252.0,0.18
PM01417,R493,Payments,ACH Origination,4274,0.12,0.0,512.88,0.43
PM01418,R053,Payments,Remote Deposit Capture,468,0.2,0.0,93.6,0.09
PM01419,R416,Payments,RTP / Instant,566,0.45,0.0,254.7,0.13
PM01420,R157,Payments,Lockbox,372,0.65,0.0,241.8,0.09
PM01421,R321,Payments,Remote Deposit Capture,76,0.2,0.0,15.2,0.22
PM01422,R010,Payments,Wire Transfer,186,18.0,0.0,3348.0,0.34
PM01423,R070,Payments,Wire Transfer,160,18.0,0.0,2880.0,0.12
PM01424,R427,Payments,Commercial Card,0,0.0,112400.0,1405.0,0.0
PM01425,R409,Payments,RTP / Instant,190,0.45,0.0,85.5,0.3
PM01426,R218,Payments,RTP / Instant,976,0.45,0.0,439.2,0.42
PM01427,R001,Payments,Account Reconciliation,531,0.05,0.0,26.55,0.27
PM01428,R006,Payments,RTP / Instant,1648,0.45,0.0,741.6,0.26
PM01429,R008,Payments,ACH Origination,31542,0.12,0.0,3785.04,0.43
PM01430,R445,Payments,Account Reconciliation,577,0.05,0.0,28.85,0.43
PM01431,R344,Payments,Remote Deposit Capture,755,0.2,0.0,151.0,0.31
PM01432,R366,Payments,Remote Deposit Capture,362,0.2,0.0,72.4,0.05
PM01433,R109,Payments,ACH Origination,451,0.12,0.0,54.12,0.05
PM01434,R004,Payments,Lockbox,2892,0.65,0.0,1879.8,0.02
PM01435,R246,Payments,Remote Deposit Capture,361,0.2,0.0,72.2,0.07
PM01436,R002,Payments,Commercial Card,0,0.0,1533400.0,19167.5,0.0
PM01437,R412,Payments,RTP / Instant,190,0.45,0.0,85.5,0.2
PM01438,R002,Payments,RTP / Instant,519,0.45,0.0,233.55,0.31
PM01439,R288,Payments,RTP / Instant,208,0.45,0.0,93.6,0.4
PM01440,R227,Payments,Commercial Card,0,0.0,602900.0,7536.25,0.0
PM01441,R120,Payments,Commercial Card,0,0.0,1536300.0,19203.75,0.0
PM01442,R001,Payments,Commercial Card,0,0.0,2295500.0,28693.75,0.0
PM01443,R348,Payments,RTP / Instant,355,0.45,0.0,159.75,0.31
PM01444,R004,Payments,Commercial Card,0,0.0,1440700.0,18008.75,0.0
PM01445,R006,Payments,Lockbox,1236,0.65,0.0,803.4,0.42
