account_id,relationship_id,product,sub_type,exposure,ead,pd_ttc,pd_pit,lgd,nii,fee_revenue,total_revenue,opex,expected_loss,el_lifetime,credit_capital,op_capital,economic_capital,rwa,reg_capital,capital,net_income,raroc,eva,all_in_rate
PM01505,R434,Payments,RTP / Instant,864.0,0.0,,,,0.0,838.0799999999999,838.0799999999999,475.20000000000005,4.32,0.0,0.0,125.71199999999999,125.71199999999999,1257.12,131.99759999999998,125.71199999999999,276.18393311999995,2.196957594501718,261.09849311999994,
PM01506,R146,Payments,Lockbox,4188.6,0.0,,,,0.0,4188.6,4188.6,2303.7300000000005,20.943,0.0,0.0,628.2900000000001,628.2900000000001,6282.900000000001,659.7045,628.2900000000001,1434.9682854,2.2839266666666664,1359.5734854,
PM01507,R450,Payments,ACH Origination,1846.08,0.0,,,,0.0,1827.6191999999999,1827.6191999999999,1015.344,9.2304,0.0,0.0,274.14288,274.14288,2741.4287999999997,287.85002399999996,274.14288,618.3354686687999,2.255522626262626,585.4383230687998,
PM01508,R140,Payments,Account Reconciliation,898.8000000000001,0.0,,,,0.0,719.0400000000001,719.0400000000001,494.3400000000001,4.494000000000001,0.0,0.0,107.85600000000001,107.85600000000001,1078.5600000000002,113.24880000000002,107.85600000000001,170.51242656,1.5809266666666666,157.56970656,
PM01509,R499,Payments,Positive Pay,533.76,0.0,,,,0.0,373.63199999999995,373.63199999999995,293.56800000000004,2.6688,0.0,0.0,56.04479999999999,56.04479999999999,560.4479999999999,58.847039999999986,56.04479999999999,60.46022284799992,1.0787838095238085,53.734846847999926,
PM01510,R315,Payments,Lockbox,4531.799999999999,0.0,,,,0.0,3670.758,3670.758,2492.49,22.658999999999995,0.0,0.0,550.6137,550.6137,5506.137,578.1443849999999,550.6137,894.373796862,1.6243217283950617,828.300152862,
PM01511,R243,Payments,Wire Transfer,23760.0,0.0,,,,0.0,20908.8,20908.8,13068.000000000002,118.8,0.0,0.0,3136.3199999999997,3136.3199999999997,31363.199999999997,3293.1359999999995,3136.3199999999997,5960.488723199997,1.9004721212121205,5584.130323199997,
PM01512,R342,Payments,Positive Pay,562.5600000000001,0.0,,,,0.0,405.0432,405.0432,309.4080000000001,2.8128,0.0,0.0,60.756479999999996,60.756479999999996,607.5648,63.794304,60.756479999999996,72.32275860479996,1.1903711111111106,65.03198100479996,
PM01513,R002,Payments,Commercial Card,366765.0,0.0,,,,0.0,366765.0,366765.0,201720.75000000003,1833.825,0.0,0.0,55014.75,55014.75,550147.5,57765.487499999996,55014.75,125649.65458499998,2.2839266666666664,119047.88458499998,
PM01514,R350,Payments,Positive Pay,366.71999999999997,0.0,,,,0.0,249.36959999999996,249.36959999999996,201.696,1.8336,0.0,0.0,37.40543999999999,37.40543999999999,374.05439999999993,39.27571199999999,37.40543999999999,35.932883174399976,0.9606325490196074,31.44423037439998,
PM01515,R006,Payments,Account Reconciliation,1326.6,0.0,,,,0.0,1154.1419999999998,1154.1419999999998,729.63,6.633,0.0,0.0,173.12129999999996,173.12129999999996,1731.2129999999997,181.77736499999997,173.12129999999996,322.6535692379999,1.8637427586206894,301.87901323799986,
PM01516,R008,Payments,Lockbox,7987.200000000001,0.0,,,,0.0,4552.704000000001,4552.704000000001,4392.960000000001,39.93600000000001,0.0,0.0,682.9056,682.9056,6829.0560000000005,717.05088,682.9056,111.03589785599975,0.16259333333333295,29.087225855999748,
PM01517,R216,Payments,ACH Origination,5392.799999999999,0.0,,,,0.0,4961.375999999999,4961.375999999999,2966.04,26.964,0.0,0.0,744.2063999999999,744.2063999999999,7442.0639999999985,781.4167199999998,744.2063999999999,1517.7381992639996,2.0394049275362316,1428.4334312639996,
PM01518,R111,Payments,Wire Transfer,3672.0,0.0,,,,0.0,2093.0400000000004,2093.0400000000004,2019.6000000000001,18.36,0.0,0.0,313.9560000000001,313.9560000000001,3139.5600000000004,329.65380000000005,313.9560000000001,51.047152560000214,0.16259333333333398,13.372432560000206,
PM01519,R022,Payments,Account Reconciliation,241.20000000000002,0.0,,,,0.0,173.66400000000002,173.66400000000002,132.66000000000003,1.2060000000000002,0.0,0.0,26.0496,26.0496,260.49600000000004,27.352080000000004,26.0496,31.00869129599999,1.1903711111111106,27.88273929599999,
PM01520,R006,Payments,ACH Origination,8877.599999999999,0.0,,,,0.0,7812.287999999999,7812.287999999999,4882.679999999999,44.38799999999999,0.0,0.0,1171.8431999999998,1171.8431999999998,11718.431999999997,1230.4353599999997,1171.8431999999998,2227.0553320319996,1.9004721212121212,2086.4341480319995,
PM01521,R317,Payments,Lockbox,1162.1999999999998,0.0,,,,0.0,1057.6019999999999,1057.6019999999999,639.2099999999999,5.810999999999999,0.0,0.0,158.64029999999997,158.64029999999997,1586.4029999999998,166.57231499999997,158.64029999999997,318.203375178,2.005816776556777,299.166539178,
PM01522,R010,Payments,Wire Transfer,22680.0,0.0,,,,0.0,20412.0,20412.0,12474.000000000002,113.4,0.0,0.0,3061.7999999999997,3061.7999999999997,30618.0,3214.89,3061.7999999999997,6036.2842679999985,1.971482222222222,5668.868267999998,
PM01523,R164,Payments,Account Reconciliation,346.79999999999995,0.0,,,,0.0,246.22799999999995,246.22799999999995,190.73999999999998,1.7339999999999998,0.0,0.0,36.93419999999999,36.93419999999999,369.3419999999999,38.78090999999999,36.93419999999999,41.93373469199997,1.135363286384976,37.50163069199998,
PM01524,R009,Payments,RTP / Instant,3628.7999999999997,0.0,,,,0.0,2068.416,2068.416,1995.84,18.144,0.0,0.0,310.2624,310.2624,3102.6240000000003,325.77552000000003,310.2624,50.44659782400019,0.16259333333333395,13.215109824000194,
PM01525,R029,Payments,Account Reconciliation,370.79999999999995,0.0,,,,0.0,226.18799999999996,226.18799999999996,203.94,1.8539999999999999,0.0,0.0,33.92819999999999,33.92819999999999,339.2819999999999,35.62460999999999,33.92819999999999,16.492179131999972,0.4860906010928955,12.420795131999974,
PM01526,R008,Payments,Wire Transfer,76680.0,0.0,,,,0.0,42940.8,42940.8,42174.0,383.40000000000003,0.0,0.0,6441.12,6441.12,64411.200000000004,6763.176,6441.12,479.8511712000022,0.07449809523809559,-293.08322879999776,
PM01527,R006,Payments,Positive Pay,3485.76,0.0,,,,0.0,2997.7536,2997.7536,1917.1680000000003,17.428800000000003,0.0,0.0,449.66303999999997,449.66303999999997,4496.6304,472.146192,449.66303999999997,821.1563085503998,1.8261592248062013,767.1967437503998,
PM01528,R254,Payments,Wire Transfer,2160.0,0.0,,,,0.0,1792.8,1792.8,1188.0,10.8,0.0,0.0,268.91999999999996,268.91999999999996,2689.2,282.366,268.91999999999996,459.3085992,1.7079748594377513,427.0381992,
PM01529,R107,Payments,Lockbox,1474.1999999999998,0.0,,,,0.0,972.9719999999998,972.9719999999998,810.81,7.3709999999999996,0.0,0.0,145.94579999999996,145.94579999999996,1459.4579999999996,153.24308999999997,145.94579999999996,121.91153410799986,0.8353206060606053,104.39803810799987,
PM01530,R147,Payments,Positive Pay,1656.96,0.0,,,,0.0,1474.6944,1474.6944,911.3280000000001,8.2848,0.0,0.0,221.20416,221.20416,2212.0416,232.264368,221.20416,428.3344497216,1.9363761048689137,401.78995052159996,
PM01531,R443,Payments,Wire Transfer,5832.0,0.0,,,,0.0,4957.2,4957.2,3207.6000000000004,29.16,0.0,0.0,743.5799999999999,743.5799999999999,7435.799999999999,780.7589999999999,743.5799999999999,1329.2915507999994,1.7876913725490189,1240.0619507999995,
PM01532,R158,Payments,Lockbox,1177.8000000000002,0.0,,,,0.0,1024.6860000000001,1024.6860000000001,647.7900000000002,5.889000000000001,0.0,0.0,153.70290000000003,153.70290000000003,1537.0290000000002,161.388045,153.70290000000003,286.46266685399996,1.8637427586206892,268.018318854,
PM01533,R021,Payments,Commercial Card,14070.0,0.0,,,,0.0,14070.0,14070.0,7738.500000000001,70.35000000000001,0.0,0.0,2110.5,2110.5,21105.0,2216.025,2110.5,4820.2272299999995,2.2839266666666664,4566.967229999999,
PM01534,R235,Payments,RTP / Instant,3634.2000000000003,0.0,,,,0.0,2362.2300000000005,2362.2300000000005,1998.8100000000004,18.171000000000003,0.0,0.0,354.33450000000005,354.33450000000005,3543.3450000000007,372.05122500000004,354.33450000000005,272.75706747000004,0.7697728205128205,230.23692747000004,
PM01535,R002,Payments,ACH Origination,7153.92,0.0,,,,0.0,7153.92,7153.92,3934.6560000000004,35.769600000000004,0.0,0.0,1073.088,1073.088,10730.880000000001,1126.7424,1073.088,2450.85429888,2.283926666666667,2322.08373888,
PM01536,R425,Payments,Wire Transfer,6696.0,0.0,,,,0.0,6629.04,6629.04,3682.8,33.480000000000004,0.0,0.0,994.356,994.356,9943.56,1044.0738,994.356,2242.7924565599997,2.255522626262626,2123.4697365599995,
PM01537,R003,Payments,Lockbox,36800.399999999994,0.0,,,,0.0,36800.399999999994,36800.399999999994,20240.219999999998,184.00199999999998,0.0,0.0,5520.059999999999,5520.059999999999,55200.59999999999,5796.062999999999,5520.059999999999,12607.412235599997,2.283926666666667,11945.005035599997,
PM01538,R397,Payments,Wire Transfer,8856.0,0.0,,,,0.0,6287.759999999999,6287.759999999999,4870.8,44.28,0.0,0.0,943.1639999999999,943.1639999999999,9431.64,990.3222,943.1639999999999,1070.8337786399993,1.1353632863849759,957.6540986399993,
PM01539,R242,Payments,Account Reconciliation,268.79999999999995,0.0,,,,0.0,225.79199999999994,225.79199999999994,147.83999999999997,1.3439999999999999,0.0,0.0,33.86879999999999,33.86879999999999,338.68799999999993,35.56223999999999,33.86879999999999,59.21308108799998,1.7483076190476188,55.14882508799998,
PM01540,R360,Payments,Commercial Card,9300.0,0.0,,,,0.0,9300.0,9300.0,5115.0,46.5,0.0,0.0,1395.0,1395.0,13950.0,1464.75,1395.0,3186.0777000000003,2.283926666666667,3018.6777,
PM01541,R051,Payments,Positive Pay,529.92,0.0,,,,0.0,418.6368,418.6368,291.456,2.6496,0.0,0.0,62.795519999999996,62.795519999999996,627.9552,65.935296,62.795519999999996,96.48110891519998,1.5364329957805904,88.94564651519998,
PM01542,R335,Payments,Lockbox,3502.2000000000003,0.0,,,,0.0,3187.0020000000004,3187.0020000000004,1926.2100000000003,17.511000000000003,0.0,0.0,478.05030000000005,478.05030000000005,4780.503000000001,501.95281500000004,478.05030000000005,958.8813117780002,2.0058167765567765,901.5152757780002,
PM01543,R377,Payments,Account Reconciliation,214.79999999999998,0.0,,,,0.0,137.47199999999998,137.47199999999998,118.14,1.0739999999999998,0.0,0.0,20.620799999999996,20.620799999999996,206.20799999999997,21.651839999999996,20.620799999999996,14.479444607999985,0.7021766666666661,12.004948607999985,
PM01544,R361,Payments,Commercial Card,396690.0,0.0,,,,0.0,396690.0,396690.0,218179.50000000003,1983.45,0.0,0.0,59503.5,59503.5,595035.0,62478.674999999996,59503.5,135901.63040999995,2.283926666666666,128761.21040999996,
PM01545,R008,Payments,Commercial Card,216555.0,0.0,,,,0.0,216555.0,216555.0,119105.25000000001,1082.775,0.0,0.0,32483.25,32483.25,324832.5,34107.4125,32483.25,74189.36089499999,2.2839266666666664,70291.37089499999,
PM01546,R241,Payments,Lockbox,2761.2,0.0,,,,0.0,1850.0039999999997,1850.0039999999997,1518.66,13.806,0.0,0.0,277.50059999999996,277.50059999999996,2775.0059999999994,291.37562999999994,277.50059999999996,249.4485475559997,0.8989117412935315,216.1484755559997,
PM01547,R100,Payments,ACH Origination,3486.24,0.0,,,,0.0,3102.7536,3102.7536,1917.432,17.4312,0.0,0.0,465.41303999999997,465.41303999999997,4654.1304,488.683692,465.41303999999997,901.2146895504001,1.936376104868914,845.3651247504001,
PM01548,R278,Payments,ACH Origination,3611.5199999999995,0.0,,,,0.0,2455.8335999999995,2455.8335999999995,1986.336,18.057599999999997,0.0,0.0,368.3750399999999,368.3750399999999,3683.750399999999,386.7937919999999,368.3750399999999,353.87305367039966,0.9606325490196072,309.6680488703997,
PM01549,R072,Payments,Commercial Card,171570.0,0.0,,,,0.0,171570.0,171570.0,94363.50000000001,857.85,0.0,0.0,25735.5,25735.5,257355.0,27022.274999999998,25735.5,58777.994729999984,2.283926666666666,55689.73472999998,
PM01550,R496,Payments,Account Reconciliation,768.5999999999999,0.0,,,,0.0,584.136,584.136,422.72999999999996,3.8429999999999995,0.0,0.0,87.62039999999999,87.62039999999999,876.204,92.00142,87.62039999999999,122.31165290400001,1.395926666666667,111.79720490400001,
PM01551,R047,Payments,ACH Origination,2131.2,0.0,,,,0.0,1449.2159999999997,1449.2159999999997,1172.16,10.655999999999999,0.0,0.0,217.38239999999993,217.38239999999993,2173.8239999999996,228.25151999999994,217.38239999999993,208.8246090239997,0.9606325490196067,182.73872102399972,
PM01552,R004,Payments,ACH Origination,30173.760000000002,0.0,,,,0.0,28061.5968,28061.5968,16595.568000000003,150.86880000000002,0.0,0.0,4209.23952,4209.23952,42092.3952,4419.701496,4209.23952,8722.683948355198,2.0722707526881714,8217.575205955198,
PM01553,R280,Payments,Wire Transfer,3888.0,0.0,,,,0.0,2721.6,2721.6,2138.4,19.44,0.0,0.0,408.23999999999995,408.23999999999995,4082.3999999999996,428.65199999999993,408.23999999999995,440.4027023999998,1.0787838095238091,391.4139023999998,
PM01554,R237,Payments,RTP / Instant,675.0,0.0,,,,0.0,634.5,634.5,371.25000000000006,3.375,0.0,0.0,95.175,95.175,951.75,99.93374999999999,95.175,200.28982049999996,2.104437304964539,188.86882049999997,
PM01555,R035,Payments,Wire Transfer,3672.0,0.0,,,,0.0,3561.8399999999997,3561.8399999999997,2019.6000000000001,18.36,0.0,0.0,534.276,534.276,5342.759999999999,560.9898,534.276,1173.7817157599998,2.196957594501718,1109.6685957599998,
PM01556,R268,Payments,Positive Pay,239.04000000000002,0.0,,,,0.0,200.7936,200.7936,131.472,1.1952,0.0,0.0,30.11904,30.11904,301.1904,31.624992,30.11904,52.657347110399996,1.748307619047619,49.043062310399996,
PM01557,R010,Payments,Remote Deposit Capture,664.8,0.0,,,,0.0,598.3199999999999,598.3199999999999,365.64,3.324,0.0,0.0,89.74799999999999,89.74799999999999,897.4799999999999,94.23539999999998,89.74799999999999,176.93658647999996,1.971482222222222,166.16682647999997,
PM01558,R044,Payments,Commercial Card,323160.0,0.0,,,,0.0,323160.0,323160.0,177738.0,1615.8,0.0,0.0,48474.0,48474.0,484740.0,50897.7,48474.0,110711.06124000002,2.2839266666666673,104894.18124000002,
PM01559,R252,Payments,RTP / Instant,302.4,0.0,,,,0.0,266.11199999999997,266.11199999999997,166.32,1.512,0.0,0.0,39.916799999999995,39.916799999999995,399.16799999999995,41.912639999999996,39.916799999999995,75.86076556799999,1.9004721212121212,71.070749568,
PM01560,R002,Payments,Lockbox,12558.0,0.0,,,,0.0,8288.279999999999,8288.279999999999,6906.900000000001,62.79,0.0,0.0,1243.2419999999997,1243.2419999999997,12432.419999999998,1305.4040999999997,1243.2419999999997,1038.5056609199987,0.8353206060606052,889.3166209199987,
PM01561,R241,Payments,Remote Deposit Capture,93.6,0.0,,,,0.0,57.096,57.096,51.480000000000004,0.46799999999999997,0.0,0.0,8.5644,8.5644,85.64399999999999,8.992619999999999,8.5644,4.163074343999994,0.4860906010928955,3.135346343999994,
PM01562,R306,Payments,Account Reconciliation,141.60000000000002,0.0,,,,0.0,82.12800000000003,82.12800000000003,77.88000000000002,0.7080000000000001,0.0,0.0,12.319200000000004,12.319200000000004,123.19200000000004,12.935160000000003,12.319200000000004,3.050859792000004,0.2476508045977014,1.5725557920000033,
PM01563,R234,Payments,Wire Transfer,13608.0,0.0,,,,0.0,7756.56,7756.56,7484.400000000001,68.04,0.0,0.0,1163.484,1163.484,11634.84,1221.6582,1163.484,189.17474183999985,0.16259333333333323,49.55666183999986,
PM01564,R494,Payments,Lockbox,1474.1999999999998,0.0,,,,0.0,1061.4239999999998,1061.4239999999998,810.81,7.3709999999999996,0.0,0.0,159.21359999999996,159.21359999999996,1592.1359999999995,167.17427999999995,159.21359999999996,189.52326993599985,1.1903711111111104,170.41763793599986,
PM01565,R485,Payments,ACH Origination,2196.0,0.0,,,,0.0,1515.2399999999998,1515.2399999999998,1207.8000000000002,10.98,0.0,0.0,227.28599999999997,227.28599999999997,2272.8599999999997,238.65029999999996,227.28599999999997,231.9599883599997,1.0205643478260857,204.6856683599997,
PM01566,R026,Payments,Account Reconciliation,598.8,0.0,,,,0.0,514.968,514.968,329.34,2.9939999999999998,0.0,0.0,77.2452,77.2452,772.452,81.10746,77.2452,141.06203455199997,1.8261592248062013,131.79261055199999,
PM01567,R292,Payments,Commercial Card,32340.0,0.0,,,,0.0,32340.0,32340.0,17787.0,161.70000000000002,0.0,0.0,4851.0,4851.0,48510.0,5093.55,4851.0,11079.328259999998,2.2839266666666664,10497.208259999998,
PM01568,R435,Payments,Wire Transfer,2376.0,0.0,,,,0.0,1995.84,1995.84,1306.8000000000002,11.88,0.0,0.0,299.376,299.376,2993.7599999999998,314.34479999999996,299.376,523.4013417599998,1.7483076190476186,487.4762217599998,
PM01569,R126,Payments,Commercial Card,34575.0,0.0,,,,0.0,34575.0,34575.0,19016.25,172.875,0.0,0.0,5186.25,5186.25,51862.5,5445.5625,5186.25,11845.014675,2.283926666666667,11222.664675,
PM01570,R291,Payments,Lockbox,3198.0,0.0,,,,0.0,2078.7000000000003,2078.7000000000003,1758.9,15.99,0.0,0.0,311.805,311.805,3118.05,327.39525000000003,311.805,240.01901430000015,0.769772820512821,202.60241430000013,
PM01571,R455,Payments,Account Reconciliation,208.20000000000002,0.0,,,,0.0,116.59200000000003,116.59200000000003,114.51000000000002,1.0410000000000001,0.0,0.0,17.488800000000005,17.488800000000005,174.88800000000003,18.36324,17.488800000000005,1.3028822880000062,0.07449809523809557,-0.7957737119999944,
PM01572,R432,Payments,ACH Origination,14477.76,0.0,,,,0.0,14332.9824,14332.9824,7962.768000000001,72.3888,0.0,0.0,2149.94736,2149.94736,21499.4736,2257.444728,2149.94736,4849.2549157536005,2.2555226262626262,4591.2612325536,
PM01573,R392,Payments,Lockbox,2519.3999999999996,0.0,,,,0.0,2242.2659999999996,2242.2659999999996,1385.6699999999998,12.596999999999998,0.0,0.0,336.33989999999994,336.33989999999994,3363.3989999999994,353.1568949999999,336.33989999999994,651.2805454739998,1.9363761048689137,610.9197574739999,
PM01574,R142,Payments,Positive Pay,1596.48,0.0,,,,0.0,1261.2192,1261.2192,878.0640000000001,7.9824,0.0,0.0,189.18287999999998,189.18287999999998,1891.8288,198.642024,189.18287999999998,290.66681906879995,1.5364329957805907,267.96487346879996,
PM01575,R001,Payments,ACH Origination,10359.36,0.0,,,,0.0,6629.990400000001,6629.990400000001,5697.648000000001,51.796800000000005,0.0,0.0,994.49856,994.49856,9944.9856,1044.2234879999999,994.49856,698.3136838655996,0.7021766666666662,578.9738566655997,
PM01576,R038,Payments,Lockbox,1801.8000000000002,0.0,,,,0.0,1207.206,1207.206,990.9900000000002,9.009,0.0,0.0,181.08089999999999,181.08089999999999,1810.8089999999997,190.13494499999996,181.08089999999999,162.77574713399974,0.898911741293531,141.04603913399976,
PM01577,R462,Payments,Commercial Card,32130.0,0.0,,,,0.0,32130.0,32130.0,17671.5,160.65,0.0,0.0,4819.5,4819.5,48195.0,5060.474999999999,4819.5,11007.38457,2.283926666666667,10429.04457,
PM01578,R407,Payments,Commercial Card,49170.0,0.0,,,,0.0,49170.0,49170.0,27043.500000000004,245.85,0.0,0.0,7375.5,7375.5,73755.0,7744.275,7375.5,16845.10113,2.2839266666666664,15960.04113,
PM01579,R002,Payments,ACH Origination,3625.92,0.0,,,,0.0,2936.9952000000003,2936.9952000000003,1994.2560000000003,18.1296,0.0,0.0,440.54928,440.54928,4405.4928,462.57674399999996,440.54928,715.5937679328,1.6243217283950617,662.7278543328,
PM01580,R034,Payments,Commercial Card,188985.0,0.0,,,,0.0,188985.0,188985.0,103941.75000000001,944.9250000000001,0.0,0.0,28347.75,28347.75,283477.5,29765.137499999997,28347.75,64744.182164999984,2.283926666666666,61342.45216499998,
PM01581,R050,Payments,Commercial Card,57105.0,0.0,,,,0.0,57105.0,57105.0,31407.750000000004,285.52500000000003,0.0,0.0,8565.75,8565.75,85657.5,8994.0375,8565.75,19563.544844999997,2.2839266666666664,18535.654844999997,
PM01582,R112,Payments,Lockbox,608.4000000000001,0.0,,,,0.0,358.9560000000001,358.9560000000001,334.62000000000006,3.0420000000000007,0.0,0.0,53.84340000000001,53.84340000000001,538.4340000000001,56.53557000000001,53.84340000000001,17.75889788400001,0.32982497175141257,11.29768988400001,
PM01583,R007,Payments,Account Reconciliation,1109.4,0.0,,,,0.0,721.1100000000001,721.1100000000001,610.1700000000001,5.547000000000001,0.0,0.0,108.16650000000001,108.16650000000001,1081.6650000000002,113.57482500000002,108.16650000000001,83.26363179000005,0.7697728205128208,70.28365179000005,
PM01584,R073,Payments,Positive Pay,376.32,0.0,,,,0.0,248.37119999999996,248.37119999999996,206.976,1.8816,0.0,0.0,37.25567999999999,37.25567999999999,372.55679999999995,39.118463999999996,37.25567999999999,31.12043719679997,0.8353206060606054,26.64975559679997,
PM01585,R012,Payments,Remote Deposit Capture,1864.8000000000002,0.0,,,,0.0,1435.8960000000002,1435.8960000000002,1025.64,9.324000000000002,0.0,0.0,215.38440000000003,215.38440000000003,2153.844,226.15362,215.38440000000003,311.01046754400005,1.4439786147186147,285.16433954400003,
PM01586,R216,Payments,Commercial Card,39105.0,0.0,,,,0.0,39105.0,39105.0,21507.75,195.525,0.0,0.0,5865.75,5865.75,58657.5,6159.037499999999,5865.75,13396.942845,2.2839266666666664,12693.052845,
PM01587,R165,Payments,Remote Deposit Capture,120.0,0.0,,,,0.0,92.4,92.4,66.0,0.6,0.0,0.0,13.860000000000001,13.860000000000001,138.60000000000002,14.553000000000003,13.860000000000001,20.013543600000002,1.4439786147186147,18.350343600000002,
PM01588,R004,Payments,Account Reconciliation,325.20000000000005,0.0,,,,0.0,250.40400000000005,250.40400000000005,178.86000000000004,1.6260000000000003,0.0,0.0,37.56060000000001,37.56060000000001,375.6060000000001,39.43863000000001,37.56060000000001,54.236703156000004,1.4439786147186144,49.729431156000004,
PM01589,R146,Payments,RTP / Instant,345.6,0.0,,,,0.0,314.49600000000004,314.49600000000004,190.08000000000004,1.7280000000000002,0.0,0.0,47.174400000000006,47.174400000000006,471.744,49.533120000000004,47.174400000000006,94.62320294400001,2.0058167765567765,88.96227494400001,
PM01590,R313,Payments,ACH Origination,3346.56,0.0,,,,0.0,2844.576,2844.576,1840.6080000000002,16.7328,0.0,0.0,426.6864,426.6864,4266.864,448.0207199999999,426.6864,762.7835960639999,1.7876913725490193,711.5812280639999,
PM01591,R001,Payments,Commercial Card,127785.0,0.0,,,,0.0,127785.0,127785.0,70281.75,638.9250000000001,0.0,0.0,19167.75,19167.75,191677.5,20126.1375,19167.75,43777.735365,2.283926666666667,41477.605365,
PM01592,R104,Payments,Positive Pay,441.59999999999997,0.0,,,,0.0,300.28799999999995,300.28799999999995,242.88,2.2079999999999997,0.0,0.0,45.04319999999999,45.04319999999999,450.4319999999999,47.29535999999999,45.04319999999999,43.26996403199997,0.9606325490196074,37.86478003199997,
PM01593,R143,Payments,Remote Deposit Capture,204.0,0.0,,,,0.0,165.24,165.24,112.2,1.02,0.0,0.0,24.786,24.786,247.86,26.0253,24.786,40.26043836,1.6243217283950617,37.28611836,
PM01594,R003,Payments,Remote Deposit Capture,1615.1999999999998,0.0,,,,0.0,1437.5279999999998,1437.5279999999998,888.36,8.075999999999999,0.0,0.0,215.62919999999997,215.62919999999997,2156.2919999999995,226.41065999999992,215.62919999999997,417.5392303919998,1.9363761048689132,391.66372639199983,
PM01595,R379,Payments,ACH Origination,2628.0,0.0,,,,0.0,1681.92,1681.92,1445.4,13.14,0.0,0.0,252.288,252.288,2522.88,264.9024,252.288,177.15074687999999,0.7021766666666666,146.87618687999998,
PM01596,R008,Payments,RTP / Instant,10092.599999999999,0.0,,,,0.0,6055.559999999999,6055.559999999999,5550.929999999999,50.462999999999994,0.0,0.0,908.3339999999997,908.3339999999997,9083.339999999998,953.7506999999998,908.3339999999997,371.7447728399994,0.4092599999999995,262.74469283999946,
PM01597,R126,Payments,Positive Pay,1413.1200000000001,0.0,,,,0.0,1413.1200000000001,1413.1200000000001,777.2160000000001,7.065600000000001,0.0,0.0,211.96800000000002,211.96800000000002,2119.6800000000003,222.56640000000002,211.96800000000002,484.11936768,2.2839266666666664,458.68320768,
PM01598,R013,Payments,Commercial Card,25485.0,0.0,,,,0.0,25485.0,25485.0,14016.750000000002,127.425,0.0,0.0,3822.75,3822.75,38227.5,4013.8875,3822.75,8730.880665,2.283926666666667,8272.150665000001,
PM01599,R029,Payments,Lockbox,2691.0,0.0,,,,0.0,2664.09,2664.09,1480.0500000000002,13.455,0.0,0.0,399.6135,399.6135,3996.135,419.594175,399.6135,901.3372910100001,2.2555226262626267,853.3836710100001,
PM01600,R190,Payments,RTP / Instant,1857.6000000000001,0.0,,,,0.0,1263.168,1263.168,1021.6800000000002,9.288,0.0,0.0,189.47519999999997,189.47519999999997,1894.752,198.94896,189.47519999999997,182.0160443519998,0.9606325490196069,159.2790203519998,
PM01601,R200,Payments,Lockbox,3822.0,0.0,,,,0.0,2331.42,2331.42,2102.1000000000004,19.11,0.0,0.0,349.713,349.713,3497.13,367.19865,349.713,169.99220237999978,0.48609060109289554,128.02664237999977,
PM01602,R064,Payments,Account Reconciliation,209.39999999999998,0.0,,,,0.0,186.36599999999999,186.36599999999999,115.17,1.047,0.0,0.0,27.9549,27.9549,279.549,29.352644999999995,27.9549,54.13120037399999,1.9363761048689134,50.77661237399999,
PM01603,R155,Payments,Remote Deposit Capture,172.8,0.0,,,,0.0,100.22400000000002,100.22400000000002,95.04000000000002,0.8640000000000001,0.0,0.0,15.033600000000002,15.033600000000002,150.336,15.78528,15.033600000000002,3.7230831359999983,0.247650804597701,1.9190511359999982,
PM01604,R185,Payments,Commercial Card,206265.0,0.0,,,,0.0,206265.0,206265.0,113445.75000000001,1031.325,0.0,0.0,30939.75,30939.75,309397.5,32486.7375,30939.75,70664.12008499999,2.2839266666666664,66951.35008499998,
PM01605,R233,Payments,Wire Transfer,1944.0,0.0,,,,0.0,1088.64,1088.64,1069.2,9.72,0.0,0.0,163.29600000000002,163.29600000000002,1632.96,171.4608,163.29600000000002,12.165240960000041,0.07449809523809547,-7.430279039999959,
PM01606,R002,Payments,Remote Deposit Capture,6549.599999999999,0.0,,,,0.0,5960.1359999999995,5960.1359999999995,3602.28,32.748,0.0,0.0,894.0203999999999,894.0203999999999,8940.204,938.72142,894.0203999999999,1793.2411169039995,2.005816776556776,1685.9586689039995,
PM01607,R001,Payments,Positive Pay,8068.799999999999,0.0,,,,0.0,7584.671999999999,7584.671999999999,4437.84,40.343999999999994,0.0,0.0,1137.7007999999998,1137.7007999999998,11377.007999999998,1194.5858399999997,1137.7007999999998,2394.2200054079985,2.104437304964538,2257.6959094079984,
PM01608,R078,Payments,Commercial Card,45480.0,0.0,,,,0.0,45480.0,45480.0,25014.000000000004,227.4,0.0,0.0,6822.0,6822.0,68220.0,7163.099999999999,6822.0,15580.947719999996,2.283926666666666,14762.307719999997,
PM01609,R008,Payments,Commercial Card,518490.0,0.0,,,,0.0,518490.0,518490.0,285169.5,2592.4500000000003,0.0,0.0,77773.5,77773.5,777735.0,81662.175,77773.5,177628.97061,2.2839266666666664,168296.15060999998,
PM01610,R238,Payments,Lockbox,19890.0,0.0,,,,0.0,12530.7,12530.7,10939.5,99.45,0.0,0.0,1879.605,1879.605,18796.050000000003,1973.5852500000003,1879.605,1188.7272423000006,0.6324346031746035,963.1746423000006,
